id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
mdl109_es_sale_fy1_d3m,"FY1 (future year) revenue diffusion (up/down ratio), 3M","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8519,17,75,1.3,[]
mdl109_es_sale_fy1_r1m,FY1 (Future Year) Revenue Revision,"{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8516,7,32,1.3,[]
mdl109_es_sale_fy1_r3m,"FY1 (future year) revenue revision, 3M","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8464,12,32,1.3,[]
mdl109_es_sale_ntm_r1m,"NTM revenue revision, 1 month","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8507,13,34,1.3,[]
mdl109_es_sale_ntm_r3m,"NTM revenue revision, 3M","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8453,6,8,1.3,[]
mdl109_es_vol_avg,Mean volatility forecast,"{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.5409,10,18,1.3,[]
mdl109_es_vol_r1m,"Analyst estimated vol revision, 1M","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.5356,4,34,1.3,[]
mdl109_es_vol_r3m,"Analyst estimated vol revision, 3M","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.5221,6,38,1.3,[]
mdl109_exp_div_payout,Expected Dividend Payout Ratio,"{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.7368,7,12,1.3,[]
mdl109_ext_fin_noa,Net external financing/net operating assets,"{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8666,14,26,1.3,[]
mdl109_float_to,"Float turnover, 12M","{'id': 'model109', 'name': 'Fundamentals and Technical Indicators Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,VECTOR,0.8693,10,25,1.3,[]
